order_id,customer_id,product_id,order_date,amount,status
3167,131.0,44.0,2026-06-19 09:30:30,769.92,completed
4420,485.0,4.0,2026-05-05 09:30:30,332.99,refunded
1395,123.0,99.0,2026-05-21 09:30:30,262.61,
3524,267.0,31.0,2026-04-27 09:30:30,455.04,completed
4138,178.0,65.0,2026-06-23 09:30:30,43.34,refunded
3194,38.0,28.0,2026-05-28 09:30:30,412.86,refunded
936,476.0,,2026-06-15 09:30:30,659.19,completed
3911,127.0,,2026-05-22 09:30:30,460.33,cancelled
896,353.0,63.0,2026-05-12 09:30:30,539.75,cancelled
1744,,69.0,2026-07-03 09:30:30,523.71,pending
167,56.0,87.0,2026-04-21 09:30:30,940.89,refunded
2203,163.0,25.0,2026-04-12 09:30:30,796.26,completed
768,33.0,97.0,2026-04-20 09:30:30,723.08,completed
866,218.0,27.0,2026-05-26 09:30:30,192.07,cancelled
4646,268.0,97.0,2026-06-16 09:30:30,13.66,cancelled
4010,475.0,43.0,2026-07-01 09:30:30,467.5,cancelled
2220,373.0,29.0,2026-07-05 09:30:30,275.63,completed
3334,23.0,34.0,2026-06-19 09:30:30,47.28,refunded
1669,241.0,26.0,2026-05-30 09:30:30,145.29,pending
3861,,95.0,2026-06-17 09:30:30,909.68,pending
3412,110.0,60.0,2026-04-18 09:30:30,148.17,
2982,271.0,76.0,2026-05-05 09:30:30,396.78,pending
2212,247.0,38.0,2026-04-26 09:30:30,363.56,pending
1314,187.0,56.0,2026-06-20 09:30:30,618.68,refunded
728,467.0,23.0,2026-05-07 09:30:30,,pending
1537,321.0,81.0,2026-05-30 09:30:30,317.7,completed
428,256.0,,2026-04-13 09:30:30,179.67,completed
2407,76.0,75.0,2026-06-14 09:30:30,587.4,cancelled
3841,,94.0,2026-04-18 09:30:30,884.27,refunded
105,214.0,78.0,2026-06-26 09:30:30,562.49,pending
3341,330.0,74.0,2026-07-09 09:30:30,781.16,cancelled
2614,254.0,27.0,2026-07-02 09:30:30,,completed
150,196.0,80.0,2026-07-01 09:30:30,613.4,refunded
2720,483.0,,2026-06-23 09:30:30,242.8,refunded
3517,76.0,69.0,2026-04-20 09:30:30,599.8,cancelled
1067,304.0,81.0,2026-04-12 09:30:30,600.16,cancelled
1305,15.0,76.0,2026-06-05 09:30:30,327.28,pending
872,291.0,7.0,2026-06-09 09:30:30,566.52,
337,88.0,68.0,2026-07-05 09:30:30,587.69,refunded
3358,,17.0,2026-06-22 09:30:30,600.36,pending
1214,267.0,81.0,2026-06-22 09:30:30,876.24,cancelled
956,472.0,99.0,2026-07-01 09:30:30,782.32,cancelled
63,200.0,99.0,2026-06-15 09:30:30,834.56,completed
4799,198.0,94.0,2026-05-01 09:30:30,897.28,pending
2769,425.0,24.0,2026-06-02 09:30:30,22.24,pending
3531,281.0,11.0,2026-05-23 09:30:30,130.49,pending
4423,217.0,76.0,2026-05-19 09:30:30,544.44,refunded
2112,174.0,54.0,2026-04-19 09:30:30,39.68,
3402,312.0,65.0,2026-07-06 09:30:30,262.97,cancelled
152,461.0,60.0,2026-06-09 09:30:30,670.17,pending
2082,337.0,,2026-04-20 09:30:30,653.92,
1035,133.0,68.0,2026-04-25 09:30:30,849.32,cancelled
3893,130.0,69.0,2026-06-05 09:30:30,171.46,completed
3631,109.0,49.0,2026-07-10 09:30:30,82.15,cancelled
2257,480.0,43.0,2026-05-12 09:30:30,468.25,pending
1323,422.0,96.0,2026-06-14 09:30:30,664.2,cancelled
2568,298.0,52.0,2026-06-18 09:30:30,849.43,refunded
3075,,77.0,2026-06-30 09:30:30,807.36,pending
3512,89.0,36.0,2026-05-18 09:30:30,351.89,cancelled
4061,319.0,15.0,2026-07-10 09:30:30,608.99,pending
620,190.0,24.0,2026-05-25 09:30:30,886.64,
4809,17.0,14.0,2026-06-13 09:30:30,,completed
1693,385.0,,2026-07-10 09:30:30,70.45,completed
3058,265.0,40.0,2026-06-07 09:30:30,863.38,completed
2464,142.0,60.0,2026-04-15 09:30:30,,pending
3006,388.0,81.0,2026-05-11 09:30:30,991.2,completed
3878,174.0,13.0,2026-04-20 09:30:30,672.13,pending
147,463.0,,2026-06-20 09:30:30,697.06,cancelled
1432,,29.0,2026-05-28 09:30:30,443.73,cancelled
2617,429.0,52.0,2026-06-12 09:30:30,378.07,pending
3323,405.0,74.0,2026-04-13 09:30:30,964.51,pending
2455,229.0,96.0,2026-05-26 09:30:30,906.05,pending
1235,252.0,41.0,2026-05-07 09:30:30,400.48,completed
4874,262.0,87.0,2026-06-19 09:30:30,94.15,pending
3141,413.0,,2026-06-13 09:30:30,808.64,completed
4588,415.0,52.0,2026-04-21 09:30:30,848.48,refunded
2076,222.0,19.0,2026-04-18 09:30:30,620.99,pending
2080,76.0,4.0,2026-05-19 09:30:30,,refunded
1324,315.0,99.0,2026-04-21 09:30:30,537.39,completed
1764,497.0,29.0,2026-06-29 09:30:30,383.38,completed
194,49.0,41.0,2026-05-21 09:30:30,421.83,cancelled
4762,266.0,19.0,2026-06-15 09:30:30,850.32,pending
2281,258.0,2.0,2026-05-25 09:30:30,916.65,cancelled
4972,328.0,,2026-07-10 09:30:30,853.3,cancelled
1149,284.0,6.0,2026-04-20 09:30:30,211.09,pending
1978,250.0,56.0,2026-06-15 09:30:30,,
4556,,99.0,2026-05-25 09:30:30,,
3981,433.0,60.0,2026-06-27 09:30:30,83493.0,cancelled
3728,271.0,,2026-06-14 09:30:30,765.43,
3430,23.0,64.0,2026-06-27 09:30:30,361.06,pending
2502,374.0,85.0,2026-06-13 09:30:30,258.16,
2526,72.0,19.0,2026-07-04 09:30:30,757.62,pending
4413,130.0,99.0,2026-05-24 09:30:30,653.99,
4220,80.0,63.0,2026-05-19 09:30:30,266.98,refunded
876,333.0,69.0,2026-04-29 09:30:30,580.14,
4712,37.0,83.0,2026-05-21 09:30:30,568.9,completed
4058,281.0,61.0,2026-05-08 09:30:30,498.48,cancelled
684,,5.0,2026-06-26 09:30:30,372.93,cancelled
2457,133.0,33.0,2026-04-16 09:30:30,971.72,completed
3669,425.0,57.0,2026-04-26 09:30:30,238.5,refunded
858,162.0,64.0,2026-05-11 09:30:30,377.48,cancelled
3984,262.0,69.0,2026-05-30 09:30:30,239.05,pending
2584,92.0,24.0,2026-04-26 09:30:30,776.0,refunded
1556,420.0,72.0,2026-07-04 09:30:30,245.01,refunded
2386,99.0,21.0,2026-05-02 09:30:30,516.22,cancelled
532,,82.0,2026-05-18 09:30:30,704.79,pending
365,49.0,24.0,2026-06-30 09:30:30,406.82,
897,409.0,38.0,2026-07-10 09:30:30,768.21,pending
1808,20.0,36.0,2026-06-26 09:30:30,140.97,pending
4713,154.0,36.0,2026-06-12 09:30:30,789.86,refunded
3798,347.0,85.0,2026-07-09 09:30:30,530.57,pending
501,407.0,99.0,2026-05-15 09:30:30,84.76,refunded
2135,108.0,16.0,2026-06-02 09:30:30,744.49,pending
4301,105.0,58.0,2026-04-20 09:30:30,101.98,completed
107,31.0,79.0,2026-06-02 09:30:30,572.94,pending
1541,297.0,16.0,2026-06-29 09:30:30,,completed
2604,145.0,42.0,2026-05-03 09:30:30,,refunded
3382,55.0,19.0,2026-04-17 09:30:30,372.58,completed
696,52.0,23.0,2026-06-08 09:30:30,469.63,cancelled
974,379.0,69.0,2026-07-09 09:30:30,338.56,pending
785,,32.0,2026-05-18 09:30:30,176.95,refunded
3138,20.0,38.0,2026-04-16 09:30:30,691.37,cancelled
4322,267.0,43.0,2026-06-06 09:30:30,66.76,cancelled
4818,145.0,75.0,2026-05-21 09:30:30,20.32,completed
1014,333.0,92.0,2026-06-09 09:30:30,330.83,completed
4608,206.0,40.0,2026-04-29 09:30:30,646.01,cancelled
2221,114.0,74.0,2026-06-02 09:30:30,453.16,pending
158,118.0,78.0,2026-06-05 09:30:30,777.98,pending
2649,451.0,70.0,2026-05-14 09:30:30,416.27,refunded
1553,492.0,84.0,2026-04-28 09:30:30,441.49,cancelled
1638,426.0,86.0,2026-06-29 09:30:30,798.95,pending
3800,245.0,93.0,2026-06-25 09:30:30,609.38,cancelled
1060,,,2026-06-16 09:30:30,200.62,refunded
2505,407.0,26.0,2026-05-23 09:30:30,,
1599,174.0,29.0,2026-04-18 09:30:30,835.96,refunded
2963,356.0,61.0,2026-05-29 09:30:30,668.36,cancelled
3084,371.0,27.0,2026-06-26 09:30:30,728.49,cancelled
3055,225.0,18.0,2026-06-21 09:30:30,485.55,pending
3439,492.0,100.0,2026-05-08 09:30:30,967.98,cancelled
3469,26.0,4.0,2026-05-24 09:30:30,490.65,cancelled
1992,146.0,3.0,2026-06-11 09:30:30,580.65,
4881,378.0,1.0,2026-06-18 09:30:30,580.15,refunded
2016,236.0,,2026-06-11 09:30:30,26.42,
2621,432.0,25.0,2026-05-20 09:30:30,383.36,cancelled
4813,140.0,28.0,2026-06-12 09:30:30,,refunded
4783,163.0,86.0,2026-05-22 09:30:30,439.96,cancelled
2828,356.0,48.0,2026-04-12 09:30:30,529.92,completed
2817,49.0,2.0,2026-06-14 09:30:30,617.58,
4922,468.0,14.0,2026-04-16 09:30:30,618.14,refunded
3376,89.0,32.0,2026-06-05 09:30:30,430.92,refunded
926,152.0,34.0,2026-05-05 09:30:30,,cancelled
3801,54.0,2.0,2026-06-29 09:30:30,256.69,refunded
3227,427.0,21.0,2026-06-18 09:30:30,84.43,refunded
615,252.0,20.0,2026-04-29 09:30:30,554.17,cancelled
3651,374.0,76.0,2026-05-02 09:30:30,555.1,refunded
3660,143.0,36.0,2026-07-04 09:30:30,259.44,cancelled
4090,126.0,53.0,2026-05-14 09:30:30,264.27,pending
3634,158.0,43.0,2026-06-13 09:30:30,791.38,completed
4878,463.0,31.0,2026-06-09 09:30:30,931.85,completed
3535,100.0,41.0,2026-05-02 09:30:30,,refunded
4580,186.0,7.0,2026-07-11 09:30:30,215.26,
637,432.0,63.0,2026-06-03 09:30:30,317.84,pending
1584,219.0,58.0,2026-05-07 09:30:30,624.91,refunded
1604,169.0,73.0,2026-06-17 09:30:30,480.03,cancelled
1585,255.0,41.0,2026-05-20 09:30:30,,refunded
2565,226.0,83.0,2026-06-10 09:30:30,876.38,pending
1494,12.0,44.0,2026-05-10 09:30:30,863.35,pending
305,166.0,91.0,2026-06-03 09:30:30,173.01,cancelled
410,212.0,6.0,2026-06-15 09:30:30,377.0,pending
2863,236.0,69.0,2026-06-07 09:30:30,933.16,pending
2228,11.0,97.0,2026-07-10 09:30:30,45.71,completed
4278,183.0,27.0,2026-05-02 09:30:30,648.08,refunded
1701,327.0,42.0,2026-04-18 09:30:30,196.06,cancelled
2380,172.0,98.0,2026-07-11 09:30:30,537.34,pending
2217,149.0,35.0,2026-04-15 09:30:30,242.51,pending
697,161.0,,2026-05-26 09:30:30,803.58,completed
2926,,67.0,2026-07-08 09:30:30,514.41,completed
3486,,50.0,2026-05-04 09:30:30,798.91,completed
3264,325.0,18.0,2026-06-18 09:30:30,641.92,cancelled
3560,,10.0,2026-06-04 09:30:30,391.25,pending
2004,442.0,19.0,2026-06-26 09:30:30,135.03,refunded
3224,,7.0,2026-06-29 09:30:30,436.85,refunded
1874,,18.0,2024-07-11 09:30:30,,completed
446,253.0,19.0,2026-06-07 09:30:30,308.12,pending
1475,361.0,,2026-05-14 09:30:30,138.09,completed
470,415.0,91.0,2026-07-03 09:30:30,307.26,completed
2087,403.0,18.0,2026-05-14 09:30:30,,cancelled
4279,321.0,76.0,2026-06-08 09:30:30,627.19,completed
3971,254.0,21.0,2026-04-21 09:30:30,970.21,cancelled
1536,39.0,32.0,2026-04-14 09:30:30,429.58,pending
903,252.0,25.0,2026-06-07 09:30:30,703.47,completed
971,437.0,11.0,2026-06-22 09:30:30,760.16,completed
2207,384.0,28.0,2026-05-06 09:30:30,858.59,refunded
4343,205.0,15.0,2026-05-31 09:30:30,405.97,completed
4816,443.0,56.0,2026-07-04 09:30:30,,pending
1177,77.0,88.0,2024-07-11 09:30:30,,
898,,,2026-07-11 09:30:30,552.73,refunded
96,487.0,98.0,2026-06-26 09:30:30,745.45,
1110,415.0,95.0,2026-04-18 09:30:30,990.46,completed
3524,267.0,31.0,2026-04-27 09:30:30,455.04,completed
384,470.0,49.0,2026-05-24 09:30:30,454.05,completed
213,393.0,18.0,2026-06-03 09:30:30,94587.0,cancelled
3837,,,2026-07-08 09:30:30,224.62,pending
302,231.0,60.0,2026-06-01 09:30:30,645.92,cancelled
3442,295.0,9.0,2026-05-05 09:30:30,450.72,
968,336.0,4.0,2026-05-31 09:30:30,351.08,pending
3395,137.0,,2026-07-07 09:30:30,,refunded
4558,413.0,83.0,2026-06-10 09:30:30,856.98,pending
1880,446.0,21.0,2024-07-11 09:30:30,839.06,pending
4973,307.0,18.0,2026-05-17 09:30:30,877.94,cancelled
801,428.0,,2026-04-27 09:30:30,656.8,cancelled
281,309.0,24.0,2026-05-18 09:30:30,88.14,cancelled
270,23.0,82.0,2026-05-23 09:30:30,874.6,
1876,437.0,71.0,2026-05-14 09:30:30,152.7,pending
3916,392.0,,2026-05-31 09:30:30,711.16,
436,140.0,58.0,2026-05-31 09:30:30,39.33,pending
1546,320.0,2.0,2026-04-26 09:30:30,789.6,refunded
655,340.0,48.0,2026-07-11 09:30:30,516.4,cancelled
1825,368.0,16.0,2026-05-26 09:30:30,454.0,completed
3150,171.0,61.0,2026-06-10 09:30:30,691.51,cancelled
1058,24.0,14.0,2026-05-30 09:30:30,,cancelled
1291,56.0,16.0,2026-06-23 09:30:30,770.32,refunded
4784,358.0,89.0,2026-06-15 09:30:30,565.58,pending
2478,,23.0,2026-04-27 09:30:30,816.35,completed
3306,,19.0,2026-07-03 09:30:30,135.03,cancelled
1220,460.0,40.0,2026-06-03 09:30:30,571.58,cancelled
976,10.0,49.0,2026-04-14 09:30:30,701.77,completed
2623,115.0,10.0,2026-06-25 09:30:30,666.33,completed
725,325.0,,2026-05-19 09:30:30,56.04,completed
3996,159.0,29.0,2024-07-11 09:30:30,932.82,refunded
1664,242.0,57.0,2026-05-22 09:30:30,383.94,refunded
3453,477.0,96.0,2026-05-11 09:30:30,897.61,pending
2031,88.0,87.0,2026-06-08 09:30:30,882.44,cancelled
4393,,83.0,2026-04-14 09:30:30,460.86,refunded
3749,324.0,24.0,2026-04-17 09:30:30,990.9,cancelled
141,467.0,59.0,2026-05-16 09:30:30,108.71,pending
3826,418.0,72.0,2026-07-05 09:30:30,171.74,cancelled
1628,43.0,71.0,2026-05-10 09:30:30,466.74,refunded
4968,65.0,50.0,2026-05-08 09:30:30,918.92,pending
2508,498.0,74.0,2026-04-22 09:30:30,870.83,refunded
4353,458.0,97.0,2026-05-11 09:30:30,951.51,refunded
3005,176.0,21.0,2026-07-03 09:30:30,170.67,pending
627,217.0,11.0,2026-06-17 09:30:30,134.92,pending
568,168.0,19.0,2026-06-14 09:30:30,837.57,pending
560,420.0,51.0,2026-05-08 09:30:30,,completed
935,311.0,92.0,2026-07-05 09:30:30,372.69,completed
3111,467.0,99.0,2026-06-05 09:30:30,496.23,pending
1570,190.0,,2026-06-02 09:30:30,,refunded
3889,145.0,52.0,2026-05-23 09:30:30,641.43,completed
2210,272.0,85.0,2026-04-21 09:30:30,355.22,cancelled
2295,175.0,60.0,2026-05-01 09:30:30,357.18,completed
2475,461.0,57.0,2026-07-08 09:30:30,145.94,refunded
4678,362.0,66.0,2024-07-11 09:30:30,282.15,cancelled
2553,379.0,30.0,2026-05-27 09:30:30,,cancelled
4586,432.0,56.0,2026-04-30 09:30:30,926.74,completed
1976,102.0,88.0,2026-06-17 09:30:30,257.59,refunded
2046,5.0,64.0,2026-06-05 09:30:30,,refunded
3899,,1.0,2026-04-14 09:30:30,747.67,completed
2461,325.0,9.0,2026-06-05 09:30:30,579.07,completed
54,,16.0,2026-07-05 09:30:30,561.83,pending
705,373.0,17.0,2026-04-15 09:30:30,881.15,refunded
3761,345.0,44.0,2026-04-30 09:30:30,768.76,refunded
2988,131.0,51.0,2026-04-17 09:30:30,905.34,completed
4004,462.0,86.0,2026-04-23 09:30:30,753.57,refunded
2798,267.0,14.0,2026-05-08 09:30:30,548.56,completed
800,90.0,49.0,2026-04-28 09:30:30,548.91,cancelled
1743,11.0,51.0,2026-05-21 09:30:30,814.74,refunded
628,305.0,34.0,2026-04-22 09:30:30,156.4,completed
3402,312.0,65.0,2026-07-06 09:30:30,262.97,cancelled
3896,314.0,36.0,2026-04-27 09:30:30,613.32,
1,,87.0,2026-05-13 09:30:30,865.2,completed
1020,93.0,16.0,2026-05-15 09:30:30,295.89,
3947,25.0,1.0,2026-05-25 09:30:30,916.05,completed
1221,498.0,37.0,2026-06-12 09:30:30,489.4,pending
2358,390.0,,2026-04-29 09:30:30,478.19,pending
403,309.0,6.0,2026-05-24 09:30:30,676.94,pending
3298,325.0,55.0,2026-05-06 09:30:30,212.05,pending
2894,48.0,79.0,2026-04-12 09:30:30,916.69,completed
1316,,74.0,2026-06-05 09:30:30,272.5,pending
4428,305.0,49.0,2026-06-14 09:30:30,332.8,cancelled
13,318.0,11.0,2026-04-28 09:30:30,598.57,cancelled
4375,435.0,60.0,2026-06-09 09:30:30,897.14,refunded
444,,50.0,2026-05-23 09:30:30,22.22,pending
2849,34.0,72.0,2026-04-26 09:30:30,40.6,pending
4845,292.0,77.0,2026-04-25 09:30:30,289.5,
2195,21.0,70.0,2026-07-08 09:30:30,602.41,pending
4752,170.0,98.0,2026-05-18 09:30:30,308.18,completed
2781,79.0,28.0,2026-07-03 09:30:30,734.12,refunded
3621,316.0,79.0,2026-04-19 09:30:30,343.44,cancelled
3682,395.0,25.0,2026-04-15 09:30:30,313.11,refunded
1980,103.0,73.0,2026-04-25 09:30:30,389.22,cancelled
2134,467.0,,2026-06-06 09:30:30,87.66,
4501,444.0,,2026-04-12 09:30:30,604.31,cancelled
2710,461.0,60.0,2026-05-21 09:30:30,468.99,pending
176,,83.0,2026-04-15 09:30:30,373.66,completed
4503,11.0,65.0,2026-06-03 09:30:30,271.01,completed
2030,,43.0,2026-07-10 09:30:30,669.37,pending
3539,170.0,3.0,2026-05-16 09:30:30,835.75,refunded
1056,,50.0,2026-06-15 09:30:30,727.32,completed
1594,371.0,96.0,2026-05-22 09:30:30,235.3,refunded
3965,191.0,77.0,2026-04-15 09:30:30,,refunded
2965,434.0,40.0,2026-06-11 09:30:30,796.31,pending
1797,137.0,,2026-05-11 09:30:30,960.1,refunded
1343,11.0,83.0,2026-05-25 09:30:30,,completed
3641,395.0,55.0,2026-04-27 09:30:30,,pending
4963,375.0,20.0,2026-06-17 09:30:30,450.26,cancelled
644,,91.0,2026-05-14 09:30:30,60.05,cancelled
3367,246.0,30.0,2026-05-26 09:30:30,61811.0,refunded
4066,138.0,98.0,2026-05-13 09:30:30,142.61,completed
1562,394.0,43.0,2026-06-11 09:30:30,485.94,pending
41,486.0,86.0,2026-05-26 09:30:30,436.98,cancelled
2974,231.0,18.0,2026-04-12 09:30:30,863.95,refunded
3970,399.0,61.0,2026-07-03 09:30:30,930.0,pending
3092,475.0,94.0,2026-06-08 09:30:30,610.22,
1373,318.0,49.0,2026-07-11 09:30:30,261.12,refunded
1846,,25.0,2026-06-18 09:30:30,817.44,refunded
3344,,11.0,2026-07-11 09:30:30,580.78,refunded
1337,122.0,77.0,2026-05-09 09:30:30,885.72,cancelled
961,403.0,51.0,2026-06-13 09:30:30,437.62,pending
1379,458.0,22.0,2026-05-06 09:30:30,319.88,refunded
4471,246.0,20.0,2026-04-29 09:30:30,339.87,completed
1192,,55.0,2026-05-13 09:30:30,286.38,pending
2317,,74.0,2026-05-19 09:30:30,431.64,completed
4777,197.0,52.0,2026-05-30 09:30:30,691.47,cancelled
2019,171.0,7.0,2026-05-08 09:30:30,436.54,cancelled
2610,25.0,69.0,2026-04-20 09:30:30,320.52,completed
3595,91.0,41.0,2026-05-02 09:30:30,310.6,refunded
4484,399.0,97.0,2026-05-20 09:30:30,328.14,completed
4534,383.0,72.0,2024-07-11 09:30:30,325.83,cancelled
1832,451.0,66.0,2026-04-27 09:30:30,699.75,cancelled
474,453.0,26.0,2026-07-08 09:30:30,,refunded
346,479.0,93.0,2024-07-11 09:30:30,355.32,cancelled
3986,423.0,83.0,2026-04-14 09:30:30,209.03,pending
1852,138.0,19.0,2026-06-10 09:30:30,772.42,completed
4685,184.0,17.0,2026-04-16 09:30:30,906.02,
3392,,57.0,2026-06-21 09:30:30,824.36,refunded
235,225.0,57.0,2026-07-06 09:30:30,255.27,pending
4288,192.0,84.0,2026-07-06 09:30:30,162.42,cancelled
2594,500.0,45.0,2026-06-18 09:30:30,539.86,pending
4053,387.0,45.0,2026-06-07 09:30:30,872.46,pending
3389,220.0,77.0,2026-05-15 09:30:30,431.65,refunded
1391,305.0,85.0,2026-04-22 09:30:30,955.65,cancelled
3060,388.0,86.0,2024-07-11 09:30:30,811.61,pending
232,489.0,,2024-07-11 09:30:30,584.53,refunded
990,106.0,84.0,2026-05-15 09:30:30,546.81,pending
2529,206.0,16.0,2026-06-06 09:30:30,,pending
366,4.0,34.0,2026-05-31 09:30:30,936.47,pending
1261,426.0,68.0,2026-05-01 09:30:30,617.29,completed
2155,323.0,23.0,2026-05-09 09:30:30,135.95,completed
4308,338.0,95.0,2026-04-29 09:30:30,597.16,cancelled
2524,154.0,1.0,2026-06-24 09:30:30,724.33,cancelled
2525,160.0,27.0,2026-04-12 09:30:30,560.2,completed
3315,374.0,,2026-04-18 09:30:30,,completed
3098,311.0,70.0,2026-07-05 09:30:30,513.33,pending
4897,162.0,59.0,2026-05-31 09:30:30,539.23,completed
4795,401.0,66.0,2026-06-29 09:30:30,399.71,refunded
4725,216.0,63.0,2026-05-02 09:30:30,228.5,completed
273,174.0,83.0,2026-07-06 09:30:30,358.78,refunded
613,499.0,25.0,2026-06-29 09:30:30,337.78,cancelled
894,80.0,39.0,2026-05-26 09:30:30,418.08,
2298,192.0,59.0,2026-07-10 09:30:30,225.35,pending
3704,306.0,19.0,2026-06-18 09:30:30,762.81,cancelled
4575,367.0,51.0,2026-06-26 09:30:30,39.16,pending
1780,177.0,32.0,2026-04-13 09:30:30,53898.0,completed
103,296.0,81.0,2026-05-21 09:30:30,496.83,pending
1737,398.0,89.0,2026-04-19 09:30:30,747.75,refunded
93,243.0,,2026-04-18 09:30:30,585.74,cancelled
4963,375.0,20.0,2026-06-17 09:30:30,450.26,cancelled
2760,42.0,75.0,2026-07-11 09:30:30,355.89,pending
3745,135.0,17.0,2026-05-31 09:30:30,448.19,
4654,272.0,98.0,2026-06-30 09:30:30,981.91,refunded
569,26.0,87.0,2026-05-27 09:30:30,402.28,
3393,77.0,11.0,2026-05-22 09:30:30,442.44,completed
4993,275.0,27.0,2026-05-30 09:30:30,969.95,pending
3593,230.0,25.0,2026-07-07 09:30:30,747.88,pending
877,262.0,63.0,2026-05-27 09:30:30,331.84,completed
639,46.0,25.0,2026-05-19 09:30:30,608.93,pending
1906,74.0,99.0,2026-06-29 09:30:30,806.68,completed
1197,152.0,31.0,2026-06-14 09:30:30,141.38,completed
1925,73.0,9.0,2026-04-21 09:30:30,,refunded
3172,122.0,62.0,2026-06-17 09:30:30,349.18,pending
1830,197.0,72.0,2024-07-11 09:30:30,,refunded
1981,231.0,22.0,2026-04-22 09:30:30,,cancelled
2896,,36.0,2026-06-04 09:30:30,150.22,pending
3146,255.0,98.0,2026-04-24 09:30:30,763.74,refunded
3963,,57.0,2026-04-21 09:30:30,651.04,cancelled
511,341.0,84.0,2026-06-09 09:30:30,91.6,completed
3653,363.0,7.0,2026-05-01 09:30:30,521.6,pending
4626,24.0,80.0,2026-06-10 09:30:30,414.13,cancelled
3441,133.0,51.0,2026-05-17 09:30:30,146.08,pending
248,426.0,89.0,2026-06-22 09:30:30,170.62,
1115,442.0,5.0,2026-06-18 09:30:30,801.38,
1641,183.0,42.0,2026-06-12 09:30:30,221.64,completed
4120,380.0,81.0,2026-05-23 09:30:30,572.04,
1734,27.0,16.0,2026-05-12 09:30:30,187.84,cancelled
1285,338.0,87.0,2026-05-22 09:30:30,443.68,completed
4079,400.0,31.0,2026-07-07 09:30:30,598.61,refunded
3666,125.0,48.0,2026-04-13 09:30:30,877.05,completed
868,417.0,,2026-04-29 09:30:30,689.15,pending
1890,191.0,83.0,2026-06-20 09:30:30,64.12,pending
3612,23.0,64.0,2026-07-07 09:30:30,443.68,refunded
2587,91.0,91.0,2026-06-29 09:30:30,318.08,cancelled
3773,181.0,31.0,2026-04-19 09:30:30,549.25,
4749,222.0,62.0,2026-07-03 09:30:30,257.67,refunded
1486,210.0,,2026-04-23 09:30:30,667.86,refunded
2927,409.0,79.0,2026-05-15 09:30:30,409.38,cancelled
2524,154.0,1.0,2026-06-24 09:30:30,724.33,cancelled
1508,1.0,,2026-05-01 09:30:30,457.22,cancelled
4251,15.0,31.0,2026-04-27 09:30:30,707.42,cancelled
3534,25.0,62.0,2026-04-27 09:30:30,515.23,refunded
3966,,30.0,2026-05-31 09:30:30,179.02,pending
4601,419.0,,2026-06-24 09:30:30,910.52,cancelled
375,,74.0,2026-05-02 09:30:30,903.86,pending
1266,65.0,,2026-04-14 09:30:30,234.31,completed
932,67.0,23.0,2026-07-06 09:30:30,836.84,pending
442,285.0,66.0,2026-05-17 09:30:30,454.36,completed
4224,51.0,44.0,2026-04-30 09:30:30,502.77,cancelled
625,203.0,92.0,2026-05-12 09:30:30,305.86,pending
2931,194.0,43.0,2026-06-22 09:30:30,933.62,cancelled
298,406.0,18.0,2026-06-26 09:30:30,985.28,
1521,99.0,57.0,2026-05-13 09:30:30,,pending
2577,34.0,93.0,2026-07-03 09:30:30,685.19,cancelled
2199,45.0,18.0,2026-05-17 09:30:30,498.32,completed
3750,94.0,80.0,2026-05-21 09:30:30,66.59,pending
3716,464.0,65.0,2026-06-19 09:30:30,438.62,
983,12.0,6.0,2026-05-01 09:30:30,927.09,cancelled
3791,315.0,38.0,2026-07-01 09:30:30,854.79,cancelled
3577,56.0,85.0,2026-05-13 09:30:30,887.05,cancelled
4727,142.0,52.0,2026-06-22 09:30:30,639.31,cancelled
2702,336.0,88.0,2026-06-11 09:30:30,535.25,
4807,,53.0,2026-04-30 09:30:30,465.56,completed
2591,87.0,,2026-04-15 09:30:30,379.42,completed
2602,472.0,62.0,2026-05-27 09:30:30,68.04,completed
2456,236.0,47.0,2026-05-31 09:30:30,473.64,pending
3928,454.0,18.0,2026-05-16 09:30:30,740.79,completed
4346,238.0,23.0,2026-04-29 09:30:30,332.31,cancelled
2476,381.0,95.0,2026-07-08 09:30:30,449.51,refunded
2003,474.0,18.0,2026-06-07 09:30:30,701.68,refunded
533,41.0,66.0,2026-06-06 09:30:30,92.76,pending
4930,324.0,55.0,2026-04-22 09:30:30,827.65,cancelled
3902,415.0,23.0,2026-04-22 09:30:30,55.95,pending
3196,173.0,97.0,2026-05-05 09:30:30,320.56,cancelled
4574,319.0,9.0,2026-04-30 09:30:30,692.83,pending
955,,94.0,2026-04-26 09:30:30,645.83,refunded
2417,268.0,32.0,2026-07-04 09:30:30,452.17,cancelled
1453,,92.0,2026-05-16 09:30:30,154.13,completed
802,115.0,67.0,2026-05-24 09:30:30,972.95,cancelled
528,68.0,50.0,2026-05-26 09:30:30,934.59,refunded
4140,99.0,53.0,2026-05-27 09:30:30,640.8,pending
4648,82.0,,2026-06-28 09:30:30,574.85,pending
3320,490.0,13.0,2026-05-20 09:30:30,,
4514,491.0,8.0,2026-05-11 09:30:30,,pending
341,266.0,27.0,2026-07-04 09:30:30,708.72,cancelled
1146,184.0,43.0,2026-04-30 09:30:30,539.95,refunded
4532,496.0,60.0,2026-07-06 09:30:30,141.72,refunded
3561,365.0,76.0,2026-06-06 09:30:30,100.98,pending
1783,195.0,22.0,2026-07-05 09:30:30,428.5,
